0.1|False|attention|0.7738782066324691
0.3|False|attention|0.768994979123407
0.5|False|attention|0.7581386170689922
0.7|False|attention|0.7269564287375824
0.9|False|attention|0.5064228316857224
0.92|False|attention|0.41324593980909563
0.94|False|attention|0.2891584593418247
0.96|False|attention|0.13854569419840018
0.98|False|attention|0.03673849287611773
1.0|False|attention|-1.0
0.1|True|attention|0.775404245410025
0.3|True|attention|0.7711898796672496
0.5|True|attention|0.7666782928153457
0.7|True|attention|0.7453633514429366
0.9|True|attention|0.6653996463971029
0.92|True|attention|0.6403737228139227
0.94|True|attention|0.6000921201181155
0.96|True|attention|0.5408605504062685
0.98|True|attention|0.4533486204470429
1.0|True|attention|0.3281276540446139
0.1|True|importance|0.7747465249590738
0.3|True|importance|0.7746432630671801
0.5|True|importance|0.7724419571394903
0.7|True|importance|0.7523793777255825
0.9|True|importance|0.5366471048407692
0.92|True|importance|0.5283143233777384
0.94|True|importance|0.42126770017173937
0.96|True|importance|0.21697541185644081
0.98|True|importance|0.058516693526023
1.0|True|importance|0.041135786107467806
0.1|True|d2nn|0.7745496607347289
0.3|True|d2nn|0.7733643418788813
0.5|True|d2nn|0.7689793720219564
0.7|True|d2nn|0.7572232614297226
0.9|True|d2nn|0.7239564901341666
0.92|True|d2nn|0.71551814925301
0.94|True|d2nn|0.7081538082914525
0.96|True|d2nn|0.6980522639698868
0.98|True|d2nn|0.6834737140954295
1.0|True|d2nn|0.6599382828371503
0.1|True|random|0.7749582610417101
0.3|True|random|0.773896988833869
0.5|True|random|0.7626439811349431
0.7|True|random|0.7390937070348199
0.9|True|random|0.641827850323899
0.92|True|random|0.6016272163739697
0.94|True|random|0.5655966978402
0.96|True|random|0.4563442334380975
0.98|True|random|0.341301635945021
1.0|True|random|0.26542811125021804
#duplication=128
